Sweep step,Time,Job id,Forward-0,Iter ,factor_step_size,Angle [rad],Predictor-0,Predictor-1,Forward-1,Bifurcation,Predictor-2,Forward-2
0,180.5231677448926,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.020836810057236067,-,-,-,-
0,180.56060914808094,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,5,1.8538725784528505,0.00558152955344192,-,-,0.020857041855883968,-,-,-
0,180.5606202694658,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.02085817483757767,-,-,-,-
0,180.58079736376467,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,3,1.8589051959860965,0.004506617623744509,-,-,0.020869733626365523,-,-,-
0,180.58080250159722,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.020870132110266122,-,-,-,-
0,180.5916475206122,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,3,1.8635975805516523,0.0031976936916796746,-,-,0.0208766533092097,-,-,-
0,180.59164953547818,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.0208767828762561,-,-,-,-
0,180.5974651641956,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,2,1.866435750560303,0.002034225628609125,-,-,0.02088040333825813,-,-,-
0,180.5974658636143,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.020880443228837694,-,-,-,-
0,180.60058042370926,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,2,1.8676934571160162,0.0012014838220433834,-,-,0.02088242568088943,-,-,-
0,180.6005806461338,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.020882437627191,-,-,-,-
0,180.60224780948616,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,2,1.868146053553602,0.0006887412858575237,-,-,0.020883512777597816,-,-,-
0,180.6022478769803,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.020883516266472276,-,-,-,-
0,180.60314015909427,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,4,1.8309907155920513,0.008990628889274875,-,-,0.020884096020064,-,-,-
0,180.6031534638274,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.020884674535476665,-,-,-,-
0,180.60619703402608,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,0.020898375629190932,7,1.004613768287504,0.049815571782997996,-,-,-,-,-,-
0,180.6063475494369,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,0.020926104567910307,-,-,-,-,-
0,180.6128771701775,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,3,1.8413945660274316,0.007626763116356587,-,-,0.020890539936995824,-,-,-
0,180.61288375673104,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.020890750982683805,-,-,-,-
0,180.61472388192126,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,0.02090225538832696,3,1.8177360008762855,0.010482980120341207,-,-,-,-,-,-
0,180.61473265807467,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,0.020902723343736846,-,-,-,-,-
0,180.61815262789406,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,3,1.8535549962409195,0.005642584418166379,-,-,0.020894113112064495,-,-,-
0,180.61815535217707,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.020894183277777104,-,-,-,-
0,180.62099287414844,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,2,1.8619729450985159,0.0037032225605808464,-,-,0.020896071549384724,-,-,-
0,180.62099385238074,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.02089609349429003,-,-,-,-
0,180.62251591809124,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,2,1.8660339951622635,0.0022358839856278065,-,-,0.020897134604549433,-,-,-
0,180.6225162380137,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.0208971411729196,-,-,-,-
0,180.62333128518944,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,2,1.8676022663911722,0.001280183340161574,-,-,0.02089770803517524,-,-,-
0,180.6233313844282,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.020897709963583186,-,-,-,-
0,180.62376760381787,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,5,1.7048693784069586,0.019138988522845953,-,-,0.02089801625123446,-,-,-
0,180.62379398510436,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.02089843438936179,-,-,-,-
0,180.62886853026666,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,4,1.65359065026048,0.022101000380507416,-,-,0.020901710545628956,-,-,-
0,180.62889065866187,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.02090193088061334,-,-,-,-
0,180.63012736833375,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,0.020908645961683556,5,0.968356086343131,0.061529498357886084,-,-,-,-,-,-
0,180.63020188348239,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,0.020910955132718703,-,-,-,-,-
0,180.6308624549384,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,0.020908907226415176,2,1.8514242952329099,0.0060365119051002565,-,-,-,-,-,-
0,180.63086344793166,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,0.02090892379804704,-,-,-,-,-
0,180.63192295067182,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,3,1.5985004376957777,0.02497959933796175,-,-,0.020904047075032302,-,-,-
0,180.63194141984619,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.02090416679732044,-,-,-,-
0,180.6322170152323,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,0.0209093654435168,3,1.7737596114337029,0.014417114384884886,-,-,-,-,-,-
0,180.63222138439008,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,0.02090942980988893,-,-,-,-,-
0,180.63380739425796,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,3,1.5430786339927542,0.02766076520230434,-,-,0.020905577667185385,-,-,-
0,180.633822781165,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.020905645387948812,-,-,-,-
0,180.6345860281072,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,0.020910056125387568,3,1.0672163712997154,0.04732691038702329,-,-,-,-,-,-
0,180.63461017666617,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,0.02091032558666444,-,-,-,-,-
0,180.63500580355802,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,3,1.488512764774846,0.030151552409243405,-,-,0.02090661596029349,-,-,-
0,180.6350186775575,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.020906656161280603,-,-,-,-
0,180.63579115873537,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,3,1.4361204996196952,0.03244122044969162,-,-,0.02090734480958685,-,-,-
0,180.6358020232475,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.02090737002949945,-,-,-,-
0,180.63632083859378,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,3,1.3882786401315401,0.03446655320436536,-,-,0.020907873520977154,-,-,-
0,180.6363300813789,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.020907890298414264,-,-,-,-
0,180.63668734336756,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,3,1.341685057471795,0.03639343404514095,-,-,0.02090826865816815,-,-,-
0,180.63669531823842,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.02090828056052259,-,-,-,-
0,180.6369472161668,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,3,1.3000856863146857,0.038084801344065625,-,-,0.02090857275520364,-,-,-
0,180.63695419364737,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.020908581715088498,-,-,-,-
0,180.63696759555936,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,0.02091037131183052,5,0.375216532121448,0.2040536723769536,-,-,-,-,-,-
0,180.6370719479581,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,0.020911019012636332,-,-,-,-,-
0,180.63713522654518,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,2,1.2609652902392332,0.03965661703146245,-,-,0.020908812937360455,-,-,-
0,180.63714141060018,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.020908820101632954,-,-,-,-
0,180.63727357387785,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,2,1.2248419832721804,0.041096158317895315,-,-,0.020909007341978012,-,-,-
0,180.63727914002567,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.02090901336971507,-,-,-,-
0,180.63737667374326,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,2,1.1914835146246785,0.04241849617766033,-,-,0.020909168259970957,-,-,-
0,180.63738174823843,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.020909173573836808,-,-,-,-
0,180.63745405742324,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,2,1.156729023545774,0.04379180683594425,-,-,0.020909304221824472,-,-,-
0,180.6374587836597,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.020909309118312066,-,-,-,-
0,180.63751231698345,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,2,1.1297225742674666,0.04485758975181354,-,-,0.02090942164780941,-,-,-
0,180.6375167542452,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.020909426294436817,-,-,-,-
0,180.63755563859752,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,2,1.0977058530997643,0.046121385931857474,-,-,0.020909524633229887,-,-,-
0,180.63755988853038,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.020909529206392975,-,-,-,-
0,180.63758708659697,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,2,1.0740535963555293,0.047056312438877805,-,-,0.020909616765241296,-,-,-
0,180.63759118323875,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.020909621348636987,-,-,-,-
0,180.63759288138738,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,0.020910032995985896,4,0.027012526939283223,0.3821789944210319,-,-,-,-,-,-
0,180.6375997792811,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,0.02091001483426677,1,1.771149570364157,0.014619962867863358,-,-,-,-,-,-
0,180.6376001566565,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,0.020910015411663943,-,-,-,-,-
0,180.63760850322456,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,2,1.014528779194772,0.04941978238569495,-,-,0.02090970018015522,-,-,-
0,180.63761009673598,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,0.02090998119682547,2,1.5609872586917253,0.026813522785951935,-,-,-,-,-,-
0,180.63761132172542,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,0.020909983026558415,-,-,-,-,-
0,180.6376127743538,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,-,0.020909705203992653,-,-,-,-
0,180.63762111356345,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,0.020909925000157637,2,1.1609771563298361,0.04362409233996383,-,-,-,-,-,-
0,180.6376214315043,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,0.020909779232552134,1,0.9965456100652328,0.051365213606366464,-,-,-,0.020909779232552134,-,-
0,180.6376242471414,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,0.02090992947535039,-,-,-,-,-
0,180.63762573008884,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,0.02090985444716838,2,0.995266384706208,0.051862829950470535,-,-,-,-,-,-
0,180.637625870699,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,0.020909784775433628,-,-,-,-,-
0,180.6376301616101,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,0.02090986037104979,-,-,-,-,-
0,180.63774635514608,e3c42e2c-2b8d-4530-a765-e29ad25aafe8,-,-,-,-,0.020910441397920403,-,-,-,-,-
