freq;ampx;ampy;ampz;dc0x;cos1x;sin1x;cos2x;sin2x;cos3x;sin3x;dc0y;cos1y;sin1y;cos2y;sin2y;cos3y;sin3y;dc0z;cos1z;sin1z;cos2z;sin2z;cos3z;sin3z
25.07270795960716;0.4364736865370529;1.83134433261365e-10;0.1209280685304508;-0.0002436188330474909;0.2634251518740762;0.3527828465862742;6.877137053844464e-05;-0.0002336682485843504;0.004027364358317221;-0.001488855306473175;3.481164448589573e-11;-3.880335017442153e-11;-3.936890865251088e-11;-1.123600144665575e-10;4.469830955995644e-12;1.054702630248657e-11;-1.110933825097774e-11;-0.05972585766956885;-0.0009000830741294569;-0.001203160971756429;0.0169467674470946;-0.05726584485153791;-1.850303861424394e-05;6.881315503679041e-06
25.08368521744664;0.4413897370990639;1.437783099081209e-10;0.1238745657442708;-0.0002495300562629556;0.2597034718191177;0.3617869569024335;7.938440948890723e-05;-0.0002365216074795071;0.004260010315327309;-0.001307145057845372;-5.001988528131484e-11;-1.617127199035546e-11;-1.600355802360517e-12;-3.184368852185766e-11;-6.397293033223193e-11;6.731383329727978e-12;-6.954460606169362e-12;-0.06119128343778017;-0.0008870428024821616;-0.001233392563120981;0.01955498137078473;-0.05797667324784082;-1.957065858278369e-05;6.046822609061292e-06
25.09573188743409;0.446607991982651;2.771700704674103e-10;0.1270504448614545;-0.0002558961526123949;0.2552149004559388;0.3715138919088703;9.136679338013847e-05;-0.000238981287710806;0.004505239406450041;-0.001081961212926044;-9.052718837921556e-11;-8.115805141443193e-12;-2.164828900256453e-11;1.577871358617418e-10;-3.747332996118539e-11;1.015377536893359e-11;-2.605360101012731e-12;-0.0627705060101878;-0.0008713669852866228;-0.001266017904731698;0.02250099044475827;-0.05859244909710518;-2.069560672601057e-05;5.01285941529037e-06
25.10894354404027;0.452113390489054;1.515673811411912e-10;0.1304561815798456;-0.0002627267420079521;0.2498117959151092;0.3819806053366039;0.0001048628476003855;-0.0002408326403328885;0.004758835924705902;-0.0008044425768587268;-3.253073871509623e-11;2.289150492295462e-12;-3.533049108863061e-12;-8.557759773016735e-11;-7.183423092040229e-11;-8.519365255897617e-14;7.345270364438214e-12;-0.0644651983561081;-0.0008525545804977828;-0.001301083019584065;0.02582072631607866;-0.05906085908722555;-2.185828483860025e-05;3.738725801395121e-06
25.12341747698203;0.4578891176200821;3.515607186639332e-10;0.1340907485469049;-0.0002699988764714462;0.243318273670742;0.3931874999619868;0.0001200103953884316;-0.0002417971664973735;0.005013923241391142;-0.0004645759106618664;8.795729286133963e-11;-1.679690558445008e-11;-2.35343460292387e-11;-2.32717361479567e-10;-1.631510720770024e-11;6.15363507880167e-12;7.351718293787853e-12;-0.06627341784593943;-0.0008300160100614885;-0.001338586211588666;0.0295487743102729;-0.05931317122693023;-2.302705471994703e-05;2.178857964068705e-06
25.13926882213712;0.4639123842757453;3.229180802830954e-10;0.1379491565854601;-0.0002777116491264046;0.2355432931398775;0.4051200654292976;0.0001369273965136356;-0.0002415354880306544;0.005260564280301631;-5.1866548105527e-05;1.41819390801591e-10;-1.242792682092057e-11;-5.252142163270574e-12;-1.377920233012361e-10;8.845916082167703e-11;1.193412344403874e-11;-1.769410528123609e-12;-0.06819314237353309;-0.0008031051161178089;-0.001378462614012497;0.03371481708180275;-0.05926631656635186;-2.415608769269096e-05;2.851637800015658e-07
25.15656576048088;0.4701245237466138;1.725134854558606e-10;0.1420017443316275;-0.0002858061356488418;0.2262481907632859;0.4177257735748972;0.0001556938688549264;-0.0002395983096758962;0.005483721590724763;0.0004446694710490641;-8.137660921468248e-11;-4.667698667699342e-12;8.570859471421016e-12;4.995654111016594e-11;-6.426970005505513e-11;-2.372831524025091e-12;-5.336853330071349e-12;-0.07021216526254796;-0.0007710234655163908;-0.001420529728693528;0.03833950793041314;-0.05880946937200874;-2.517626045119379e-05;-1.992246433401685e-06
25.17536957124495;0.4764866086081333;1.384743333980087e-10;0.1462316016307045;-0.0002942309768989819;0.215176481142894;0.4309209469157266;0.0001763235022876105;-0.0002354540878382866;0.005663108318246848;0.00103466403165336;5.83400401004682e-12;-1.192868537680215e-11;-1.726962665882789e-11;-1.000093544458988e-10;-6.579387929246914e-11;1.935613174832798e-12;1.175742807381593e-12;-0.07231590053401854;-0.0007329103808025097;-0.001464490836668418;0.04342740914783581;-0.05781170235073027;-2.5994367084547e-05;-4.697015937572558e-06
25.19569909090809;0.4829109672408261;3.00834649796858e-10;0.1505843339283414;-0.0003028880117055391;0.2020428509269295;0.4445739637798984;0.0001987308108632495;-0.0002284700346858023;0.005771744192694724;0.001724819225022491;-1.385913564005532e-10;1.336160461937616e-12;-1.257418918784004e-11;1.359341294330203e-10;-6.67760645524036e-11;-2.572543177593168e-12;4.845938831498912e-13;-0.07448255224401706;-0.0006878174850607601;-0.001509899880936611;0.04895851571956303;-0.05611642876432486;-2.648679466593788e-05;-7.859214243594379e-06
25.21745791048437;0.4892898604559791;7.362473425508866e-11;0.1549884018831934;-0.000311633606517999;0.1865252951437021;0.4584833149176293;0.0002226778346315634;-0.0002178950684679845;0.005774592885941737;0.002516186242211573;-1.95087485394105e-11;-2.09947836462045e-12;-2.523448234879744e-11;2.166843003924664e-11;-5.166459823025682e-12;1.702768157638396e-12;6.314853871209346e-12;-0.07667739788210418;-0.0006346760418641574;-0.001556079237127022;0.05487524069492055;-0.05353730806014119;-2.649338466862972e-05;-1.148281887332315e-05
25.24043200436638;0.4955186417218564;9.278072439097011e-11;0.1593703340740907;-0.0003202972698362191;0.1682871191764709;0.4723732934627589;0.0002477195121152666;-0.0002028984012699851;0.005629261560154611;0.003400055626783813;1.028882183644727e-11;-1.164884183489932e-11;-2.572034730864444e-11;-4.869645149839596e-11;-4.210873651149219e-11;7.344495269518347e-12;3.024467830271136e-12;-0.07885648113589253;-0.0005723703850099955;-0.001602104009403378;0.06106875371462835;-0.04986799357891275;-2.582056468681833e-05;-1.552712605736756e-05
25.26333651440332;0.5012138914937997;2.632493389555772e-10;0.1634469521919152;-0.0003283484207922897;0.1477635522426113;0.4854037850452171;0.0002722465008358075;-0.0001833828402582804;0.005302208743917102;0.00431908257826983;-1.090243685116926e-10;-1.045505745900597e-12;-1.706297980876151e-11;1.340235469982781e-10;2.655351930274431e-12;3.450391305794888e-12;3.107535861372994e-12;-0.08088650935921668;-0.0005024202476851597;-0.001645197641430139;0.06714123888382222;-0.04508098790355751;-2.431638149520219e-05;-1.972916783497188e-05
25.28440199805942;0.5060098515233971;1.631642095997942e-10;0.16693263324896;-0.0003352180413746729;0.1261943756792564;0.4966256988762217;0.0002941742088866263;-0.0001604993368646456;0.004802189210679861;0.005183461807389773;4.13973965855296e-11;-1.621808710122427e-11;-4.939782750582161e-11;-6.485642763165769e-11;-2.431496297538223e-11;7.673727137491154e-12;7.395042660035744e-12;-0.08262340126934116;-0.0004290579273462221;-0.001682245083328359;0.07257526484322593;-0.03945681545444675;-2.202269945660182e-05;-2.36786735507401e-05
25.30326802525654;0.5099296511913672;5.893795433772248e-10;0.1698175431371863;-0.0003408930847259615;0.10374912428777;0.5059851380434361;0.0003130398931075091;-0.0001346673515742333;0.004141768091572456;0.00595833020561267;-2.561382063705097e-10;-1.270221176774983e-11;-6.41520873019482e-11;2.472974293865328e-10;-8.095332751420391e-11;4.455071866474544e-12;6.336860610643767e-12;-0.08406230763103126;-0.000352848695685029;-0.00171309912992548;0.07725388592401078;-0.03309815850125483;-1.899804269170328e-05;-2.721739321672714e-05
25.31960623586391;0.5130056067020636;3.659064187321066e-10;0.1721048550551066;-0.0003453644447614151;0.08059533289272006;0.5134395044124104;0.0003284518554763798;-0.0001063653673745616;0.003340701756333062;0.006612199458974591;-1.736265293764847e-10;3.820316064691314e-13;-4.260540407596376e-12;1.907914827527745e-10;2.059447403804974e-11;-8.8756387212771e-13;-4.105505237121346e-12;-0.0851997108603276;-0.000274345346392659;-0.001737647813453456;0.08107765551366823;-0.0261230764626294;-1.53332842016903e-05;-3.020279009498171e-05
25.33315370644323;0.51524586798881;1.008430932959049e-09;0.1737824227709262;-0.0003486331197946342;0.05690011738090988;0.5189593273966095;0.0003400988158699736;-7.612149425608709e-05;0.002425088740971649;0.007118516594108227;4.873628913803615e-10;-5.002561970821286e-12;-7.145584791101312e-12;-5.103556069886928e-10;-8.084507046914159e-12;9.666827819607968e-13;3.566849798893461e-12;-0.08603430545399773;-0.0001940938473911623;-0.001755816441806167;0.08396717852613773;-0.01866271322458758;-1.114767790001962e-05;-3.251501252824225e-05
25.34371174940015;0.5166629711936588;6.319377708691268e-10;0.1748482941220379;-0.000350708217731509;0.03282792932202734;0.5225237445368353;0.0003477481029177635;-4.449717620427078e-05;0.001425975802754989;0.007456730850642215;2.978807794534633e-10;-3.117784175529585e-12;1.307681551536726e-11;-3.131634770936222e-10;-3.586229229473884e-11;-8.359837251919422e-13;-5.858388889612504e-12;-0.08656537758593598;-0.0001126269952906705;-0.001767548674637948;0.08586317094562256;-0.01085721196674409;-6.582441510726265e-06;-3.40613695561488e-05
25.3511617468114;0.5172656040982702;5.111042592828829e-10;0.1753014374042972;-0.0003515801836471595;0.008541679168343655;0.5241190954073439;0.0003512496711016673;-1.207789610796263e-05;0.0003779939473907031;0.007613111973894305;2.439517748950104e-10;-1.146310487592786e-13;2.181017861147585e-11;-2.471767621222241e-10;-1.803449848493362e-12;1.961705136839549e-13;1.834456345827459e-12;-0.08679243651075727;-3.047069526713971e-05;-0.00177281815892663;0.08672686758265866;-0.002853070896445075;-1.794762799520397e-06;-3.478014153655499e-05
25.35546325243268;0.5170596355026597;1.481949927427561e-10;0.1751438616523913;-0.0003512611185218226;-0.01579662790729886;0.523738271085212;0.0003505319358278047;2.053777380848006e-05;-0.0006821325515707316;0.007581303714033435;-6.294295291445225e-11;-1.906165405765427e-13;2.127090585990661e-11;6.324542659165079e-11;3.652265317322673e-12;-3.334688932747618e-13;-6.607313065348687e-13;-0.08671503254460447;5.185467555004307e-05;-0.001771597681319303;0.08654037615665061;0.005199571059088211;3.048951146529582e-06;-3.464249236761693e-05
25.3566720319354;0.5160524367064865;3.045198541218268e-10;0.1743807363965909;-0.0003497347462129855;-0.04002472471052337;0.5213813553353899;0.0003456097021184918;5.274698300465046e-05;-0.001717128688428508;0.007362629182540392;1.4652978246708e-10;5.718081218467049e-13;-2.888861871677786e-12;-1.53286326023742e-10;1.416122841814394e-11;-1.918743884554226e-13;1.238047068956014e-12;-0.08633301445357931;0.0001338280663375564;-0.001763896152503883;0.08530719463117838;0.01314947177824867;7.779809757864191e-06;-3.365431496813193e-05
25.35492550491932;0.5142253737939517;2.972716795024327e-10;0.1730040864779665;-0.0003470110262678905;-0.06398013035847148;0.5170557996783117;0.0003365779533460363;8.395363979831127e-05;-0.002690799365851974;0.006966047853257231;-9.84976500407244e-11;6.84766319732e-12;-8.061116219162412e-11;1.011977928251017e-10;8.400404580125557e-13;-4.696697526340381e-12;1.656329723746712e-11;-0.08564659454328713;0.0002149264341393063;-0.00174972148083498;0.0830522380329697;0.02084728536930082;1.223363350558342e-05;-3.18555315094095e-05
25.35045310663194;0.5115663449793304;9.296464536616661e-10;0.1710147016073021;-0.0003430785864051587;-0.08749795454163475;0.510776049434905;0.0003236159424471706;0.000113576896483548;-0.003569520872722411;0.006407775544092612;-4.44705495955499e-10;1.026418271437166e-12;-2.708544815161473e-11;4.403412184280181e-10;1.09038204862929e-10;-1.094591434007824e-12;4.180906410514712e-12;-0.08465612664273317;0.0002946172749498363;-0.001729112205025523;0.07982140082803399;0.02814779988531805;1.625759438455323e-05;-2.931893051923914e-05
25.34355199200978;0.5080576600777919;5.681105898077071e-10;0.1684138647778206;-0.0003379473238670919;-0.1104113809349451;0.5025639076959295;0.0003069811174944737;0.0001410620144428294;-0.004323754682552625;0.005710613701714824;-2.455571682772664e-10;4.154085491511305e-12;-5.972383746230996e-11;2.362906477805686e-10;7.866749064163613e-11;-1.141287678650369e-12;1.485248916760977e-11;-0.08336218849543735;0.0003723561514409789;-0.001702110807322274;0.07568101519410869;0.03491305692407116;1.971686535603821e-05;-2.614695339725969e-05
25.33459189531926;0.5036844924771704;2.865267994555947e-10;0.1652106506173131;-0.0003316126822204288;-0.1325514054544829;0.4924530662628462;0.0002870160779307136;0.0001658941927945384;-0.00492947076167977;0.004903131505685358;-1.378827565100987e-10;-4.498485578054156e-12;2.447051215458544e-12;1.437912926889917e-10;2.583973595680671e-11;3.307940944607516e-12;1.394899631423557e-12;-0.08176708093593514;0.0004475886817044486;-0.001668807620325068;0.07071830557280025;0.04101559974222104;2.250118599711962e-05;-2.246849042150654e-05
25.32399637799042;0.4984279688405315;3.851229343060593e-10;0.1614139185402965;-0.0003240848654462416;-0.1537476583592937;0.4804894011116752;0.0002641405908750423;0.0001876113544224378;-0.005369346192344756;0.004018314150695505;-1.684819654165796e-10;1.060807320856773e-11;-4.378205942782982e-11;1.476870148494303e-10;8.282090245005471e-11;-2.698773994514556e-14;3.084556352227833e-12;-0.07987485175820717;0.0005197495714388351;-0.001629323676565537;0.06503973966579232;0.04634188201401939;2.453033385031487e-05;-1.843287563042303e-05
25.31220827285933;0.4922518893232777;7.308059255518784e-10;0.1570276923433138;-0.0003153710986007291;-0.1738256057824918;0.4667290474185263;0.0002388432440556653;0.0002058122388581958;-0.005633455209044537;0.003091969715677382;2.915000078973027e-10;2.460173755284455e-11;-4.142186897844406e-11;-3.941922195558464e-10;7.326966510098692e-13;-5.916228515692789e-12;3.184725645322125e-12;-0.0776902277518013;0.0005882548095040871;-0.001583815806061039;0.05876850307559083;0.05079408442815367;2.575744189535236e-05;-1.420277365459449e-05
25.29967939125473;0.4851262726718931;5.145273366575573e-10;0.1520657543596269;-0.0003055013658248111;-0.1926095765563038;0.4512424676323056;0.0002116752395623131;0.0002201722183927413;-0.005719953350432699;0.002161059484504469;2.419627882328782e-10;-6.116711463971526e-12;1.860658907000409e-11;-2.027622034111229e-10;-1.474525526587364e-10;3.438596798832896e-12;9.212953420814253e-13;-0.07522003809515415;0.0006525070743258128;-0.00153247882707436;0.0520429781958717;0.0542941304245852;2.617232251214436e-05;-9.946721767006618e-06
25.2868657291401;0.4770288257445983;1.932007447009499e-10;0.1465531370820294;-0.0002945106680613265;-0.2099294696831012;0.4341239996161285;0.0001832477121468781;0.000230468221759784;-0.005635594809827268;0.001261837775079737;-2.939061068465298e-11;1.656994046902392e-11;4.874137836784466e-13;-8.798644295996918e-11;1.084024697268006e-10;-2.845332551728259e-12;-1.035604728695295e-11;-0.07247672073324035;0.0007119252894286899;-0.001475598461848381;0.04501536195338787;0.05678931195489555;2.580413247632459e-05;-5.830747714241686e-06
25.2741713871183;0.4679322980809878;2.011474195301715e-10;0.1405171822528697;-0.0002824571279170559;-0.2256144163256791;0.4154812696673153;0.0001542031930739052;0.0002365728198573959;-0.005394775308862113;0.0004277375403177187;-7.764247831467044e-11;-1.903366046686803e-12;-1.692788471539159e-11;8.921638444615989e-11;3.557343781824472e-11;-8.534151879644236e-12;7.809992895694563e-12;-0.06947389182257538;0.0007659157214480835;-0.001413497772771278;0.03784499333118035;0.05825088484152467;2.471727138678632e-05;-2.008556591565488e-06
25.2619578083847;0.4578221971153473;7.566994386973083e-11;0.1339997909776656;-0.0002694000270198073;-0.239501242965287;0.395443902837085;0.0001252049513261668;0.000238475747637631;-0.005019052176122907;-0.0003124216086092306;-2.765051449983743e-11;8.716390806936873e-12;-1.009179806463244e-11;1.321574912577046e-11;2.398032203650847e-11;-7.389848600647546e-12;-1.367533839820449e-12;-0.06622969838567451;0.0008139100546919825;-0.001346587402602378;0.03069540504393148;0.05867869466304947;2.30093664323961e-05;1.386898765711794e-06
25.25051853891158;0.4466750190587958;1.316749206033289e-10;0.1270401913217763;-0.0002554334391643705;-0.2514371583632069;0.3741620287100147;9.691183717335185e-05;0.0002362849900953571;-0.004535683058215122;-0.0009361111846440392;1.304726543617149e-11;-7.673894723832195e-12;-4.555786107461428e-12;9.109077469741057e-11;-5.22580591398231e-11;-7.348239572900827e-12;2.688787664332371e-12;-0.06276632445682702;0.0008553656826160643;-0.001275342352481484;0.02372839679879353;0.05810174461329729;2.08046347257425e-05;4.251166455180928e-06
25.24622227281793;0.4419271020075405;3.858177827736259e-10;0.1241465271383273;-0.000249622525389376;-0.2556273471834445;0.3653504352288319;8.595016587982115e-05;0.0002343119338769961;-0.004319379942245117;-0.001149041549112886;-1.864622320596756e-10;-1.238429463156662e-11;3.077771713933357e-12;8.822206827097096e-11;1.680188098020499e-10;-2.121869736946856e-13;5.514678991339474e-12;-0.06132719664354169;0.0008699821327539122;-0.001245792700774986;0.02103141917776103;0.05760226237663769;1.981651012505326e-05;5.229833179763932e-06
25.24169781889985;0.436508226310428;7.389585757778132e-11;0.1208954630978492;-0.0002430917262585861;-0.2598435452982653;0.3554738342520555;7.418400391756309e-05;0.0002314532790627158;-0.004069857590233859;-0.001358274698430301;1.40265347706932e-11;1.746479533933812e-11;-2.1911185068816e-11;-2.012952234607816e-11;-9.516597919935635e-12;-1.385274129011166e-11;-7.390060972254753e-12;-0.0597111760328089;0.0008847349498567201;-0.001212637515367969;0.0181378696773889;0.05688443666863477;1.867579517664578e-05;6.191962171007174e-06
25.2369827083595;0.4303189684945086;4.092068845883963e-10;0.1172472747079358;-0.0002357492879643295;-0.2639915316703276;0.3444048106773932;6.165053202347235e-05;0.0002275079684466092;-0.003784556413767948;-0.001557570197365657;-1.390630321007489e-10;2.043423185839594e-11;-1.439115661565414e-11;-1.585857831938048e-10;1.890310051051428e-10;-6.059396547528066e-12;-1.369737942086377e-13;-0.0578959524093912;0.0008993081348945555;-0.00117543799357589;0.01505725475287941;0.05589901301532314;1.737062117546195e-05;7.109001911435956e-06
25.23213688287166;0.4232243200973896;3.034523910734218e-10;0.1131502973011236;-0.0002275072637960834;-0.2679516068528493;0.3320084667230241;4.842760802584881e-05;0.0002222558874951071;-0.003462023021963275;-0.001739323760766116;9.530772024410024e-11;1.945423773673273e-11;-3.439314863810139e-11;1.17486489725371e-10;-1.248137102729413e-10;-1.32320311265827e-11;-7.037918770702953e-12;-0.05585894574900872;0.0009132964354395417;-0.001133724799522192;0.01180900101092637;0.05459240982122644;1.589411514838906e-05;7.945958832040012e-06
25.22723023703557;0.4150714499710417;5.365639362780989e-11;0.1085519580677988;-0.0002182460224832279;-0.2715533616214616;0.3181394309988355;3.465422439165192e-05;0.0002154465358698614;-0.00310222289651251;-0.001894109845503121;-2.479610084362756e-11;-5.149755135341785e-12;1.015224839669999e-12;-8.678822799010118e-13;2.613617019387623e-11;-6.486528207845369e-12;-3.249308119549302e-12;-0.05357351288679997;0.0009261261116972249;-0.001086996956594176;0.00842747831401303;0.0529031385283208;1.424614853433205e-05;8.659615526360007e-06
25.22238693249255;0.4056957543889675;1.278289995506607e-10;0.1034075493576299;-0.000207870584329898;-0.2745882475411833;0.3026527091051339;2.053735626789557e-05;0.000206827426117724;-0.002707659017622553;-0.002011435155888691;-2.593605683341559e-12;5.637789852303192e-12;-1.246480889083571e-11;1.158312163832324e-10;-8.781722544296805e-12;-1.90851538845106e-12;-3.102992022385433e-12;-0.0510148827895981;0.0009370852187807586;-0.001034743192747437;0.004963754670904935;0.05077007483419958;1.243794750041666e-05;9.201567308329615e-06
25.21776137258288;0.3948752284690843;3.153820522805599e-10;0.09765640676247012;-0.0001962746153940093;-0.2767813121434228;0.2854063267852598;6.376490287112011e-06;0.0001961474075172686;-0.00228399593175311;-0.002079797246784916;-1.103787035964892e-10;1.606837543486546e-11;-1.497297765993055e-11;-1.488213571949788e-10;1.158607197998172e-10;-1.077246628342795e-11;-1.46938309131808e-12;-0.04815735202348179;0.0009452346405677928;-0.0009764619068633967;0.001491670222532468;0.04813209865835925;1.049540616813577e-05;9.519022690606126e-06
25.21358483073842;0.382378507065311;3.926956517067308e-10;0.09125759420506249;-0.0001833588242501275;-0.277789721050986;0.2662743107125903;-7.424278582033794e-06;0.0001831915495994914;-0.001841055321641601;-0.002087915388898299;1.764945611591896e-10;1.761252299374418e-11;-1.273824525546602e-11;-3.710442872451489e-11;-1.802842224341385e-10;-9.403412362740955e-12;-5.991508509735039e-12;-0.0449784029041865;0.0009494006920679999;-0.0009117029197781869;-0.001889568235580317;0.04493711362844673;8.463599238575348e-06;9.560032977296531e-06
25.21017744158005;0.3679227905858769;9.963268292918772e-11;0.08417288807900329;-0.000169054055536472;-0.2771783937939633;0.2451620823797258;-2.033864826397692e-05;0.0001678109544348443;-0.00139347359870801;-0.00202600704274301;-1.81953381885065e-11;2.724297589486288e-13;-4.423394730590786e-13;7.545169843721326e-11;2.769475083224999e-11;4.980953916564057e-12;3.041634426985818e-12;-0.04145924129740346;0.0009480824669133596;-0.0008401131163164641;-0.005050869954104044;0.04114935955600411;6.409764868236278e-06;9.27964657657516e-06
25.20910788875182;0.3613334828424563;2.679591132527422e-11;0.08105407281335109;-0.0001627581186152372;-0.2763384751449042;0.2358985111079882;-2.524417224245413e-05;0.0001607755956487998;-0.001212579560054312;-0.001978717800492859;-3.769767837964002e-13;-3.561085400836695e-12;1.339974988633275e-12;2.313107545358107e-11;4.114972731407237e-12;-2.666041906138932e-14;-8.452692584683127e-13;-0.03991170248052552;0.0009455405191920219;-0.0008086609409111049;-0.006250842355184818;0.03941830064445352;5.579471085759098e-06;9.06405572086121e-06
25.20825231846896;0.353935966921219;2.72331418894413e-10;0.0776334411629398;-0.0001558439960014438;-0.2750129979008455;0.2257409625310549;-3.009316652825162e-05;0.0001528991650777429;-0.001025924781364326;-0.001914643022271637;-1.058433701121275e-10;3.125813723815811e-11;-2.537255648847377e-11;2.305361151335912e-11;1.138501788303563e-10;-3.401932235334369e-12;-1.397238388095077e-11;-0.0382126376609272;0.0009413614246148505;-0.0007741453070648025;-0.007436388427154828;0.03748139768138432;4.722540770091406e-06;8.771373491215235e-06
25.20772697450334;0.3456011644814371;1.993912429104387e-10;0.07388081341688284;-0.0001482642067742857;-0.2730688047452765;0.214626699261314;-3.476461265096331e-05;0.0001441207947707531;-0.0008363075606043348;-0.001831510123286985;-6.683108489637344e-12;1.107229452648034e-11;-1.128496202186853e-11;1.778014468344181e-10;4.989147470268815e-11;4.031022582693462e-12;-3.311409493302103e-12;-0.03635063315614696;0.0009350878399532887;-0.0007363453641355255;-0.008577926937597742;0.03532355295964508;3.852029501387305e-06;8.391291692598459e-06
25.20768831531135;0.3362086769643175;2.65527267186625e-10;0.06977888124813061;-0.0001399777746063553;-0.2703478307769123;0.2024979643036215;-3.911249659195332e-05;0.0001343931438705471;-0.0006474189198884936;-0.001727441423472131;-1.204141289113839e-10;1.203069838246159e-11;-6.106542002681944e-12;-7.968735510438181e-11;1.034441650521278e-10;2.021506826854287e-13;-1.027421639504231e-12;-0.0343156591422943;0.0009261752147479773;-0.000695056104519671;-0.009639380023841911;0.03293367326335021;2.984563034573588e-06;7.915125926939357e-06
25.20835634211178;0.3256121040535141;2.441009650546411e-10;0.06530999477109124;-0.0001309438060136646;-0.2666530437583461;0.189308906035889;-4.295247242363694e-05;0.0001236932719875843;-0.0004639739353441894;-0.001601121587408371;-1.102874501471049e-10;1.320516093647753e-11;-9.962704069401168e-12;-1.614021204271117e-11;1.123105383946791e-10;-4.08264662361204e-13;-4.251353864084714e-12;-0.03209859274488232;0.0009139445686579678;-0.0006501121217208131;-0.01057589900077979;0.03030613783011726;2.142040599150482e-06;7.336792581157874e-06
25.21004717355655;0.313644216875606;1.592132417978431e-10;0.06046191496946884;-0.0001211461437252389;-0.2617562093605319;0.175029129058948;-4.607639166985014e-05;0.000112037124575877;-0.0002915724591659368;-0.001452403233314459;7.112692501063456e-11;-7.053452586108306e-12;4.166652136569723e-12;6.548545101748796e-11;-5.109923750553106e-11;1.852668878420833e-12;-2.383051658172371e-12;-0.02969412540604013;0.0008976035747713427;-0.0006013972642291635;-0.01133643064996348;0.02744499386900927;1.350138876119071e-06;6.655737588552575e-06
25.21321014964573;0.3001067596012728;1.38160444975594e-10;0.0552279646852474;-0.0001105707950225443;-0.2553810003406602;0.1596563608301589;-4.824468430533083e-05;9.948660550769316e-05;-0.0001366156501758519;-0.001282617626761901;-3.829480013667855e-11;7.132194262292202e-12;-1.383932219764355e-12;-9.562029384056332e-11;-3.198938852802894e-12;-3.059039738257174e-12;-5.460494037027367e-12;-0.02710076904918229;0.0008761961514895824;-0.0005488941865921221;-0.0118623680784541;0.02436685546811839;6.377834229900214e-07;5.877361120392642e-06
25.21850608948519;0.2848012232324024;2.020222305626531e-10;0.0496235280050736;-9.924567567445928e-05;-0.2472038508106993;0.1432273789494268;-4.919882246104516e-05;8.618848628715336e-05;-5.839960940429264e-06;-0.001095174664598264;-9.551719666765572e-11;9.21561956031853e-12;-2.905955337442609e-12;-3.945958143137728e-11;8.814564534186681e-11;1.80652094770127e-12;-8.175360117348934e-13;-0.02432366618393656;0.000848593554679198;-0.0004927131568762665;-0.01209110537344334;0.02110586024477057;3.693830000608401e-08;5.018302982049625e-06
25.22693762748349;0.2674782979212172;2.281769522874519e-10;0.04367325281601722;-8.722606815827402e-05;-0.2368555476233345;0.1258321881926662;-4.869183922858314e-05;7.236803402300794e-05;9.44481345649247e-05;-0.0008960357552037705;-1.037217887688594e-10;1.31801217676798e-11;-4.7539456810766e-12;-7.748536257766464e-11;7.407432666527382e-11;1.104096611481456e-12;-3.075933989208609e-12;-0.02137784534544101;0.0008135089298595209;-0.0004331515696604163;-0.01196150368829994;0.01771855779260909;-4.243663970118805e-07;4.105533734095096e-06
25.24004697213134;0.2478727715022401;7.477994821210587e-11;0.03743112959641155;-7.462523345186496e-05;-0.2239103756173577;0.1076403075428679;-4.649921934794162e-05;5.836580055048901e-05;0.0001593207054858174;-0.0006938452294142579;2.579897093171842e-11;-1.623670364694338e-12;-1.676871012554599e-12;4.728429748400541e-11;4.407466231010111e-12;1.081517641547105e-12;-3.393656778992349e-12;-0.01829059017872503;0.0007694526041107387;-0.0003707780164050308;-0.01141946540801272;0.01428821899648671;-7.231144262667803e-07;3.178675474854949e-06
25.26033701827036;0.2257127631636424;8.574414449461197e-11;0.03099047736060674;-6.162940240275931e-05;-0.2079060533806054;0.08891976692829624;-4.248531139459634e-05;4.46428785378618e-05;0.0001867411089750132;-0.0004997592627073545;3.295349399853597e-11;-9.301771727350757e-12;2.718376868418987e-13;4.249533762694757e-11;-5.529855087170512e-12;-7.11436615676473e-13;-3.407403778338707e-13;-0.01510743771688848;0.0007148023684047411;-0.0003065029473497131;-0.01043205464907856;0.01092777915046234;-8.500000980953423e-07;2.288924484592951e-06
25.28942398801808;0.2024927668561421;2.106298794679488e-11;0.02492602665104894;-4.940874627016741e-05;-0.1898105608762931;0.07134982169171922;-3.711309782456665e-05;3.261550558291473e-05;0.0001804872976176811;-0.0003372721735687723;-8.328136408643293e-12;5.73021353361298e-13;-5.763033325430267e-14;-1.258410820731404e-11;-1.500395590065138e-12;-4.514007533399112e-13;-4.300125039797588e-13;-0.01211508964182632;0.0006528340611939104;-0.0002460970091197311;-0.00911299730154796;0.007983449682735779;-8.223105303914792e-07;1.544186656954726e-06
25.30404992311955;0.1930793966520398;9.577927479376964e-11;0.02266357565560327;-4.485342321746164e-05;-0.1821342857805869;0.06480747518715847;-3.471857206129816e-05;2.839724107104831e-05;0.0001713200608756298;-0.0002829218364082956;-4.226554328830247e-11;7.343156645950161e-12;-1.629739632023418e-12;-4.039432761759799e-11;1.815344734700001e-11;8.324682468222402e-13;-1.71969068598543e-12;-0.01099983972048003;0.0006265016320324343;-0.0002235842592736231;-0.008525569040661287;0.006951038179108037;-7.806111922095979e-07;1.295095431103548e-06
